RUN: 285 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 119
RUN: 286 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 119
RUN: 287 s | Fan: 1560 RPM | Pump: 1.3 Hz | Heater: OFF | C: 120
RUN: 288 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 121
RUN: 289 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 121
RUN: 290 s | Fan: 1560 RPM | Pump: 1.3 Hz | Heater: OFF | C: 122
RUN: 291 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 122
RUN: 292 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 123
RUN: 293 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: OFF | C: 123
RUN: 294 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: OFF | C: 124
RUN: 295 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: OFF | C: 124
RUN: 296 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: OFF | C: 124
RUN: 297 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: OFF | C: 125
RUN: 298 s | Fan: 3060 RPM | Pump: 0.0 Hz | Heater: 2.9 % | C: 124
RUN: 299 s | Fan: 2580 RPM | Pump: 0.0 Hz | Heater: 3.7 % | C: 122
RUN: 300 s | Fan: 2280 RPM | Pump: 0.0 Hz | Heater: 4.0 % | C: 120
RUN: 301 s | Fan: 2520 RPM | Pump: 0.0 Hz | Heater: 4.8 % | C: 119
RUN: 302 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: 5.1 % | C: 117
RUN: 303 s | Fan: 2040 RPM | Pump: 0.0 Hz | Heater: 5.6 % | C: 116
RUN: 304 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: 6.2 % | C: 115
RUN: 305 s | Fan: 2040 RPM | Pump: 0.0 Hz | Heater: 6.4 % | C: 114
RUN: 306 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 6.8 % | C: 111
RUN: 307 s | Fan: 1920 RPM | Pump: 0.0 Hz | Heater: 7.2 % | C: 109
RUN: 308 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: 7.7 % | C: 107
RUN: 309 s | Fan: 1920 RPM | Pump: 0.0 Hz | Heater: 8.0 % | C: 105
RUN: 310 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: 8.7 % | C: 104
RUN: 311 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: 8.8 % | C: 103
RUN: 312 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: 9.5 % | C: 102
RUN: 313 s | Fan: 1920 RPM | Pump: 0.0 Hz | Heater: 9.6 % | C: 101
RUN: 314 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: 10.2 % | C: 99
RUN: 315 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 10.5 % | C: 99
RUN: 316 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 11.3 % | C: 98
RUN: 317 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 11.1 % | C: 97
RUN: 318 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: 11.6 % | C: 96
RUN: 319 s | Fan: 1920 RPM | Pump: 0.0 Hz | Heater: 12.0 % | C: 95
RUN: 320 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: 12.3 % | C: 95
RUN: 321 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 12.7 % | C: 94
RUN: 322 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 13.3 % | C: 93
RUN: 323 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 13.5 % | C: 92
RUN: 324 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: 13.7 % | C: 92
RUN: 325 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 14.4 % | C: 92
RUN: 326 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: 15.0 % | C: 91
RUN: 327 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: 15.6 % | C: 90
RUN: 328 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 16.5 % | C: 90
RUN: 329 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 17.1 % | C: 89
RUN: 330 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 17.9 % | C: 89
RUN: 331 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 18.5 % | C: 88
RUN: 332 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: 19.9 % | C: 88
RUN: 333 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: 20.6 % | C: 87
RUN: 334 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 21.6 % | C: 87
RUN: 335 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 22.0 % | C: 87
RUN: 336 s | Fan: 1440 RPM | Pump: 0.0 Hz | Heater: 23.1 % | C: 86
RUN: 337 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: 23.7 % | C: 86
RUN: 338 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: 24.0 % | C: 86
RUN: 339 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: 24.6 % | C: 85
RUN: 340 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: 24.8 % | C: 85
RUN: 341 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: 25.2 % | C: 85
RUN: 342 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 25.6 % | C: 84
RUN: 343 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: 25.8 % | C: 84
RUN: 344 s | Fan: 2100 RPM | Pump: 0.0 Hz | Heater: 26.2 % | C: 84
RUN: 345 s | Fan: 2340 RPM | Pump: 0.0 Hz | Heater: 25.7 % | C: 84
RUN: 346 s | Fan: 2580 RPM | Pump: 0.0 Hz | Heater: 25.6 % | C: 84
RUN: 347 s | Fan: 2820 RPM | Pump: 0.0 Hz | Heater: 26.0 % | C: 84
RUN: 348 s | Fan: 3180 RPM | Pump: 0.0 Hz | Heater: 25.7 % | C: 84
RUN: 349 s | Fan: 3300 RPM | Pump: 0.0 Hz | Heater: 26.0 % | C: 83
RUN: 350 s | Fan: 3420 RPM | Pump: 0.0 Hz | Heater: 25.7 % | C: 83
RUN: 351 s | Fan: 3600 RPM | Pump: 0.0 Hz | Heater: 25.7 % | C: 83
RUN: 352 s | Fan: 3660 RPM | Pump: 0.0 Hz | Heater: 25.6 % | C: 83
RUN: 353 s | Fan: 3600 RPM | Pump: 0.0 Hz | Heater: 25.3 % | C: 83
RUN: 354 s | Fan: 3480 RPM | Pump: 0.0 Hz | Heater: 25.4 % | C: 83
RUN: 355 s | Fan: 3540 RPM | Pump: 0.0 Hz | Heater: 25.2 % | C: 83
RUN: 356 s | Fan: 3660 RPM | Pump: 0.0 Hz | Heater: 25.4 % | C: 83
RUN: 357 s | Fan: 3480 RPM | Pump: 0.0 Hz | Heater: 25.3 % | C: 83
RUN: 358 s | Fan: 3720 RPM | Pump: 0.0 Hz | Heater: 25.4 % | C: 83
RUN: 359 s | Fan: 3720 RPM | Pump: 0.0 Hz | Heater: 25.0 % | C: 82
RUN: 360 s | Fan: 3660 RPM | Pump: 0.0 Hz | Heater: 24.9 % | C: 82
RUN: 361 s | Fan: 3600 RPM | Pump: 0.0 Hz | Heater: 25.2 % | C: 82
RUN: 362 s | Fan: 3540 RPM | Pump: 0.0 Hz | Heater: 24.9 % | C: 82
RUN: 363 s | Fan: 3660 RPM | Pump: 0.0 Hz | Heater: 25.3 % | C: 82
RUN: 364 s | Fan: 3540 RPM | Pump: 0.0 Hz | Heater: 25.0 % | C: 82
RUN: 365 s | Fan: 3540 RPM | Pump: 0.0 Hz | Heater: 24.9 % | C: 82
RUN: 366 s | Fan: 3480 RPM | Pump: 0.0 Hz | Heater: 25.0 % | C: 82
RUN: 367 s | Fan: 3660 RPM | Pump: 0.0 Hz | Heater: 24.8 % | C: 82
RUN: 368 s | Fan: 3720 RPM | Pump: 0.0 Hz | Heater: 25.0 % | C: 81
RUN: 369 s | Fan: 3720 RPM | Pump: 0.0 Hz | Heater: 24.9 % | C: 81
RUN: 370 s | Fan: 3720 RPM | Pump: 0.0 Hz | Heater: 25.3 % | C: 81
RUN: 371 s | Fan: 3720 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 372 s | Fan: 3600 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 373 s | Fan: 3540 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 374 s | Fan: 3420 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 375 s | Fan: 3420 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 376 s | Fan: 3420 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 377 s | Fan: 3360 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 378 s | Fan: 3300 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 379 s | Fan: 3360 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 380 s | Fan: 3300 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 381 s | Fan: 3240 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 382 s | Fan: 3240 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 383 s | Fan: 3240 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 384 s | Fan: 3180 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 385 s | Fan: 3120 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 386 s | Fan: 3120 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 387 s | Fan: 3120 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 388 s | Fan: 3060 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 389 s | Fan: 3060 RPM | Pump: 0.0 Hz | Heater: OFF | C: 85
RUN: 390 s | Fan: 3000 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 391 s | Fan: 3000 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 392 s | Fan: 3000 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 393 s | Fan: 2940 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 394 s | Fan: 2880 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 395 s | Fan: 2880 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 396 s | Fan: 2880 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 397 s | Fan: 2820 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 398 s | Fan: 2760 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 399 s | Fan: 2820 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 400 s | Fan: 2700 RPM | Pump: 0.0 Hz | Heater: OFF | C: 84
RUN: 401 s | Fan: 2760 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 402 s | Fan: 2700 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 403 s | Fan: 2640 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 404 s | Fan: 2640 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 405 s | Fan: 2580 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 406 s | Fan: 2580 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 407 s | Fan: 2580 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 408 s | Fan: 2520 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 409 s | Fan: 2520 RPM | Pump: 0.0 Hz | Heater: OFF | C: 83
RUN: 410 s | Fan: 2520 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 411 s | Fan: 2460 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 412 s | Fan: 2460 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 413 s | Fan: 2460 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 414 s | Fan: 2460 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 415 s | Fan: 2400 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 416 s | Fan: 2340 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 417 s | Fan: 2400 RPM | Pump: 0.0 Hz | Heater: OFF | C: 82
RUN: 418 s | Fan: 2340 RPM | Pump: 0.0 Hz | Heater: OFF | C: 81
RUN: 419 s | Fan: 2340 RPM | Pump: 0.0 Hz | Heater: OFF | C: 81
RUN: 420 s | Fan: 2280 RPM | Pump: 0.0 Hz | Heater: OFF | C: 81
RUN: 421 s | Fan: 2340 RPM | Pump: 0.0 Hz | Heater: OFF | C: 80
RUN: 422 s | Fan: 2280 RPM | Pump: 0.0 Hz | Heater: OFF | C: 79
RUN: 423 s | Fan: 2220 RPM | Pump: 0.0 Hz | Heater: OFF | C: 78
RUN: 424 s | Fan: 2280 RPM | Pump: 0.0 Hz | Heater: OFF | C: 77
RUN: 425 s | Fan: 2220 RPM | Pump: 0.0 Hz | Heater: OFF | C: 76
RUN: 426 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: OFF | C: 75
RUN: 427 s | Fan: 2220 RPM | Pump: 0.0 Hz | Heater: OFF | C: 74
RUN: 428 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: OFF | C: 74
RUN: 429 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: OFF | C: 73
RUN: 430 s | Fan: 2100 RPM | Pump: 0.0 Hz | Heater: OFF | C: 73
RUN: 431 s | Fan: 2160 RPM | Pump: 0.0 Hz | Heater: OFF | C: 72
RUN: 432 s | Fan: 2040 RPM | Pump: 0.0 Hz | Heater: OFF | C: 72
RUN: 433 s | Fan: 2100 RPM | Pump: 0.0 Hz | Heater: OFF | C: 71
RUN: 434 s | Fan: 2100 RPM | Pump: 0.0 Hz | Heater: OFF | C: 71
RUN: 435 s | Fan: 2040 RPM | Pump: 0.0 Hz | Heater: OFF | C: 71
RUN: 436 s | Fan: 2040 RPM | Pump: 0.0 Hz | Heater: OFF | C: 71
RUN: 437 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: OFF | C: 70
RUN: 438 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: OFF | C: 70
RUN: 439 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: OFF | C: 70
RUN: 440 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: OFF | C: 70
RUN: 441 s | Fan: 1980 RPM | Pump: 0.0 Hz | Heater: OFF | C: 69
RUN: 442 s | Fan: 1920 RPM | Pump: 0.0 Hz | Heater: OFF | C: 69
RUN: 443 s | Fan: 1920 RPM | Pump: 0.0 Hz | Heater: OFF | C: 69
RUN: 444 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: OFF | C: 69
RUN: 445 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: OFF | C: 69
RUN: 446 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: OFF | C: 69
RUN: 447 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 448 s | Fan: 1860 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 449 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 450 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 451 s | Fan: 1740 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 452 s | Fan: 1800 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 453 s | Fan: 1740 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 454 s | Fan: 1740 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 455 s | Fan: 1740 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 456 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 457 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: OFF | C: 68
RUN: 458 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 459 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 460 s | Fan: 1680 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 461 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 462 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 463 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 464 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 465 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 466 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 467 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 468 s | Fan: 1620 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 469 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 470 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 471 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 67
RUN: 472 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 473 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 474 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 475 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 476 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 477 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 478 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 479 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 480 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 481 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 482 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 483 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 484 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 485 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 486 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 487 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 488 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 489 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 490 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 491 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 492 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 493 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 494 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 66
RUN: 495 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 496 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 497 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 498 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 499 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 500 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 501 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 502 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 503 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 504 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 505 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 506 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 507 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 508 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 509 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 510 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 511 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 512 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 513 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 514 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 65
RUN: 515 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 516 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 517 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 518 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 519 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 520 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 521 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 522 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 523 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 524 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 525 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 526 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 527 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 528 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 529 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 530 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 64
RUN: 531 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 532 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 533 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 534 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 535 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 536 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 537 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 538 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 539 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 540 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 541 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 542 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 543 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 544 s | Fan: 1500 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 545 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 63
RUN: 546 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 547 s | Fan: 1440 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 548 s | Fan: 1260 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 549 s | Fan: 900 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 550 s | Fan: 660 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 551 s | Fan: 420 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 552 s | Fan: 180 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 553 s | Fan: 60 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 0 s | Fan: 0 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 0 s | Fan: 0 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 0 s | Fan: 0 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
RUN: 0 s | Fan: 0 RPM | Pump: 0.0 Hz | Heater: OFF | C: 62
