RUN: 0 s | Fan: 0 RPM | Pump: 0.0 Hz | Heater: OFF | C: 60
RUN: 81 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 26.8 % | C: 51
RUN: 82 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.0 % | C: 51
RUN: 83 s | Fan: 1020 RPM | Pump: 0.0 Hz | Heater: 27.0 % | C: 51
RUN: 84 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 26.8 % | C: 51
RUN: 85 s | Fan: 900 RPM | Pump: 0.0 Hz | Heater: 26.8 % | C: 51
RUN: 86 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 87 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 26.9 % | C: 51
RUN: 88 s | Fan: 1020 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 89 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 90 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 91 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 92 s | Fan: 900 RPM | Pump: 0.0 Hz | Heater: 27.0 % | C: 51
RUN: 93 s | Fan: 1020 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 94 s | Fan: 1020 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 95 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 96 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 97 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 26.9 % | C: 51
RUN: 98 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 99 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 100 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 101 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 102 s | Fan: 1020 RPM | Pump: 0.0 Hz | Heater: 27.0 % | C: 51
RUN: 103 s | Fan: 960 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 104 s | Fan: 1020 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 105 s | Fan: 1200 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 51
RUN: 106 s | Fan: 1260 RPM | Pump: 0.0 Hz | Heater: 27.2 % | C: 51
RUN: 107 s | Fan: 1380 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 50
RUN: 108 s | Fan: 1440 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 50
RUN: 109 s | Fan: 1560 RPM | Pump: 0.0 Hz | Heater: 27.1 % | C: 49
RUN: 110 s | Fan: 1560 RPM | Pump: 2.3 Hz | Heater: 27.1 % | C: 49
RUN: 111 s | Fan: 1560 RPM | Pump: 2.3 Hz | Heater: 27.1 % | C: 49
RUN: 112 s | Fan: 1560 RPM | Pump: 1.2 Hz | Heater: 27.5 % | C: 49
RUN: 113 s | Fan: 1740 RPM | Pump: 1.2 Hz | Heater: 27.2 % | C: 50
RUN: 114 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 27.1 % | C: 50
RUN: 115 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 27.0 % | C: 50
RUN: 116 s | Fan: 1680 RPM | Pump: 1.2 Hz | Heater: 26.9 % | C: 50
RUN: 117 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 26.8 % | C: 50
RUN: 118 s | Fan: 1560 RPM | Pump: 1.2 Hz | Heater: 26.9 % | C: 50
RUN: 119 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 26.8 % | C: 50
RUN: 120 s | Fan: 1560 RPM | Pump: 1.2 Hz | Heater: 26.6 % | C: 50
RUN: 121 s | Fan: 1560 RPM | Pump: 1.2 Hz | Heater: 26.9 % | C: 50
RUN: 122 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 27.2 % | C: 50
RUN: 123 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 27.4 % | C: 50
RUN: 124 s | Fan: 1560 RPM | Pump: 1.2 Hz | Heater: 27.1 % | C: 50
RUN: 125 s | Fan: 1680 RPM | Pump: 1.2 Hz | Heater: 27.0 % | C: 50
RUN: 126 s | Fan: 1680 RPM | Pump: 1.2 Hz | Heater: 27.1 % | C: 51
RUN: 127 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 27.3 % | C: 51
RUN: 128 s | Fan: 1680 RPM | Pump: 1.2 Hz | Heater: 27.1 % | C: 51
RUN: 129 s | Fan: 1620 RPM | Pump: 1.2 Hz | Heater: 27.1 % | C: 51
RUN: 130 s | Fan: 1680 RPM | Pump: 1.2 Hz | Heater: 27.2 % | C: 51
RUN: 131 s | Fan: 1560 RPM | Pump: 1.2 Hz | Heater: 27.2 % | C: 51
RUN: 132 s | Fan: 1620 RPM | Pump: 1.3 Hz | Heater: 27.2 % | C: 51
RUN: 133 s | Fan: 1800 RPM | Pump: 1.3 Hz | Heater: 27.4 % | C: 51
RUN: 134 s | Fan: 1680 RPM | Pump: 1.3 Hz | Heater: 27.2 % | C: 51
RUN: 135 s | Fan: 1740 RPM | Pump: 1.3 Hz | Heater: 27.2 % | C: 52
RUN: 136 s | Fan: 1860 RPM | Pump: 1.4 Hz | Heater: 27.2 % | C: 52
RUN: 137 s | Fan: 1860 RPM | Pump: 1.4 Hz | Heater: 27.2 % | C: 52
RUN: 138 s | Fan: 1920 RPM | Pump: 1.4 Hz | Heater: 27.2 % | C: 52
RUN: 139 s | Fan: 1980 RPM | Pump: 1.5 Hz | Heater: 26.9 % | C: 52
RUN: 140 s | Fan: 1980 RPM | Pump: 1.5 Hz | Heater: 26.7 % | C: 52
RUN: 141 s | Fan: 1980 RPM | Pump: 1.5 Hz | Heater: 26.0 % | C: 52
RUN: 142 s | Fan: 2280 RPM | Pump: 1.6 Hz | Heater: 25.8 % | C: 52
RUN: 143 s | Fan: 2100 RPM | Pump: 1.6 Hz | Heater: 24.8 % | C: 53
RUN: 144 s | Fan: 2340 RPM | Pump: 1.6 Hz | Heater: 25.0 % | C: 53
RUN: 145 s | Fan: 2220 RPM | Pump: 1.7 Hz | Heater: 24.3 % | C: 53
RUN: 146 s | Fan: 2280 RPM | Pump: 1.7 Hz | Heater: 24.0 % | C: 53
RUN: 147 s | Fan: 2340 RPM | Pump: 1.8 Hz | Heater: 24.0 % | C: 53
RUN: 148 s | Fan: 2640 RPM | Pump: 1.8 Hz | Heater: 24.0 % | C: 53
RUN: 149 s | Fan: 2580 RPM | Pump: 1.9 Hz | Heater: 24.0 % | C: 53
RUN: 150 s | Fan: 2640 RPM | Pump: 1.9 Hz | Heater: 24.0 % | C: 53
RUN: 151 s | Fan: 2580 RPM | Pump: 2.0 Hz | Heater: 24.0 % | C: 53
RUN: 152 s | Fan: 2760 RPM | Pump: 2.0 Hz | Heater: 24.2 % | C: 54
RUN: 153 s | Fan: 2640 RPM | Pump: 2.1 Hz | Heater: 24.0 % | C: 54
RUN: 154 s | Fan: 2820 RPM | Pump: 2.2 Hz | Heater: 24.0 % | C: 54
RUN: 155 s | Fan: 2760 RPM | Pump: 2.3 Hz | Heater: 24.0 % | C: 54
RUN: 156 s | Fan: 2880 RPM | Pump: 2.3 Hz | Heater: 23.2 % | C: 54
RUN: 157 s | Fan: 2760 RPM | Pump: 2.4 Hz | Heater: 22.3 % | C: 54
RUN: 158 s | Fan: 3000 RPM | Pump: 2.5 Hz | Heater: 20.7 % | C: 54
RUN: 159 s | Fan: 2880 RPM | Pump: 2.5 Hz | Heater: 19.3 % | C: 54
RUN: 160 s | Fan: 3240 RPM | Pump: 2.5 Hz | Heater: 16.8 % | C: 55
RUN: 161 s | Fan: 3000 RPM | Pump: 2.6 Hz | Heater: 14.6 % | C: 55
RUN: 162 s | Fan: 3300 RPM | Pump: 2.6 Hz | Heater: 12.8 % | C: 56
RUN: 163 s | Fan: 3240 RPM | Pump: 2.7 Hz | Heater: 10.5 % | C: 57
RUN: 164 s | Fan: 3600 RPM | Pump: 2.7 Hz | Heater: 8.3 % | C: 57
RUN: 165 s | Fan: 3480 RPM | Pump: 2.8 Hz | Heater: OFF | C: 58
RUN: 166 s | Fan: 3120 RPM | Pump: 2.8 Hz | Heater: OFF | C: 59
RUN: 167 s | Fan: 3120 RPM | Pump: 2.8 Hz | Heater: OFF | C: 59
RUN: 168 s | Fan: 3060 RPM | Pump: 2.8 Hz | Heater: OFF | C: 60
RUN: 169 s | Fan: 3120 RPM | Pump: 2.9 Hz | Heater: OFF | C: 61
RUN: 170 s | Fan: 3120 RPM | Pump: 2.9 Hz | Heater: OFF | C: 61
RUN: 171 s | Fan: 3120 RPM | Pump: 2.9 Hz | Heater: OFF | C: 62
RUN: 172 s | Fan: 3180 RPM | Pump: 2.9 Hz | Heater: OFF | C: 62
RUN: 173 s | Fan: 3180 RPM | Pump: 2.9 Hz | Heater: OFF | C: 63
RUN: 174 s | Fan: 3180 RPM | Pump: 2.9 Hz | Heater: OFF | C: 63
RUN: 175 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 63
RUN: 176 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 64
RUN: 177 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 64
RUN: 178 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 64
RUN: 179 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 65
RUN: 180 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 65
RUN: 181 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 65
RUN: 182 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 65
RUN: 183 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 66
RUN: 184 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 66
RUN: 185 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 66
RUN: 186 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 66
RUN: 187 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 66
RUN: 188 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 67
RUN: 189 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 67
RUN: 190 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 67
RUN: 191 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 67
RUN: 192 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 67
RUN: 193 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 68
RUN: 194 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 70
RUN: 195 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 71
RUN: 196 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 72
RUN: 197 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 73
RUN: 198 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 73
RUN: 199 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 74
RUN: 200 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 75
RUN: 201 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 76
RUN: 202 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 76
RUN: 203 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 77
RUN: 204 s | Fan: 3240 RPM | Pump: 3.0 Hz | Heater: OFF | C: 77
RUN: 205 s | Fan: 3300 RPM | Pump: 3.0 Hz | Heater: OFF | C: 78
RUN: 206 s | Fan: 3300 RPM | Pump: 3.1 Hz | Heater: OFF | C: 78
RUN: 207 s | Fan: 3300 RPM | Pump: 3.1 Hz | Heater: OFF | C: 79
RUN: 208 s | Fan: 3360 RPM | Pump: 3.1 Hz | Heater: OFF | C: 79
RUN: 209 s | Fan: 3420 RPM | Pump: 3.2 Hz | Heater: OFF | C: 79
RUN: 210 s | Fan: 3420 RPM | Pump: 3.2 Hz | Heater: OFF | C: 80
RUN: 211 s | Fan: 3420 RPM | Pump: 3.2 Hz | Heater: OFF | C: 80
RUN: 212 s | Fan: 3480 RPM | Pump: 3.3 Hz | Heater: OFF | C: 81
RUN: 213 s | Fan: 3540 RPM | Pump: 3.3 Hz | Heater: OFF | C: 81
RUN: 214 s | Fan: 3540 RPM | Pump: 3.3 Hz | Heater: OFF | C: 81
RUN: 215 s | Fan: 3600 RPM | Pump: 3.4 Hz | Heater: OFF | C: 81
RUN: 216 s | Fan: 3600 RPM | Pump: 3.4 Hz | Heater: OFF | C: 81
RUN: 217 s | Fan: 3660 RPM | Pump: 3.4 Hz | Heater: OFF | C: 82
RUN: 218 s | Fan: 3720 RPM | Pump: 3.5 Hz | Heater: OFF | C: 82
RUN: 219 s | Fan: 3720 RPM | Pump: 3.5 Hz | Heater: OFF | C: 82
RUN: 220 s | Fan: 3720 RPM | Pump: 3.6 Hz | Heater: OFF | C: 83
RUN: 221 s | Fan: 3780 RPM | Pump: 3.6 Hz | Heater: OFF | C: 83
RUN: 222 s | Fan: 3840 RPM | Pump: 3.6 Hz | Heater: OFF | C: 83
RUN: 223 s | Fan: 3840 RPM | Pump: 3.7 Hz | Heater: OFF | C: 83
RUN: 224 s | Fan: 3900 RPM | Pump: 3.7 Hz | Heater: OFF | C: 83
RUN: 225 s | Fan: 3900 RPM | Pump: 3.7 Hz | Heater: OFF | C: 84
RUN: 226 s | Fan: 3960 RPM | Pump: 3.8 Hz | Heater: OFF | C: 84
RUN: 227 s | Fan: 3960 RPM | Pump: 3.8 Hz | Heater: OFF | C: 84
RUN: 228 s | Fan: 4020 RPM | Pump: 3.8 Hz | Heater: OFF | C: 85
RUN: 229 s | Fan: 4020 RPM | Pump: 3.9 Hz | Heater: OFF | C: 86
RUN: 230 s | Fan: 4080 RPM | Pump: 3.9 Hz | Heater: OFF | C: 86
RUN: 231 s | Fan: 4080 RPM | Pump: 3.9 Hz | Heater: OFF | C: 87
RUN: 232 s | Fan: 4140 RPM | Pump: 4.0 Hz | Heater: OFF | C: 88
RUN: 233 s | Fan: 4200 RPM | Pump: 4.0 Hz | Heater: OFF | C: 89
RUN: 234 s | Fan: 4200 RPM | Pump: 4.1 Hz | Heater: OFF | C: 90
RUN: 235 s | Fan: 4260 RPM | Pump: 4.1 Hz | Heater: OFF | C: 91
RUN: 236 s | Fan: 4260 RPM | Pump: 4.1 Hz | Heater: OFF | C: 92
RUN: 237 s | Fan: 4260 RPM | Pump: 4.2 Hz | Heater: OFF | C: 93
RUN: 238 s | Fan: 4380 RPM | Pump: 4.2 Hz | Heater: OFF | C: 92
RUN: 239 s | Fan: 4320 RPM | Pump: 4.2 Hz | Heater: OFF | C: 93
RUN: 240 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 94
RUN: 241 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 95
RUN: 242 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 95
RUN: 243 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 96
RUN: 244 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 97
RUN: 245 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 98
RUN: 246 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 100
RUN: 247 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 101
RUN: 248 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 103
RUN: 249 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 104
RUN: 250 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 105
RUN: 251 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 107
RUN: 252 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 108
RUN: 253 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 109
RUN: 254 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 111
RUN: 255 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 113
RUN: 256 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 114
RUN: 257 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 115
RUN: 258 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 116
RUN: 259 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 116
RUN: 260 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 118
RUN: 261 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 119
RUN: 262 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 119
RUN: 263 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 121
RUN: 264 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 122
RUN: 265 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 122
RUN: 266 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 123
RUN: 267 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 125
RUN: 268 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 125
RUN: 269 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 126
RUN: 270 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 128
RUN: 271 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 127
RUN: 272 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 129
RUN: 273 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 130
RUN: 274 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 130
RUN: 275 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 131
RUN: 276 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 132
RUN: 277 s | Fan: 4440 RPM | Pump: 4.3 Hz | Heater: OFF | C: 132
RUN: 278 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 133
RUN: 279 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 134
RUN: 280 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 134
RUN: 281 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 135
RUN: 282 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 135
RUN: 283 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 136
RUN: 284 s | Fan: 4500 RPM | Pump: 4.3 Hz | Heater: OFF | C: 137
